num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time
0,1280,0,0,47.817383611174854,0.0013294956292718865,94.6538654181277,66.05806364478514
16,288,0,0,53.32973684004082,0.00779008644107125,52.4135008718104,160.20972281153837
24,56,0,0,63.83973684004082,0.0394733065328266,42.27131610582367,605.4135024704218
24,80,0,0,61.33973684004082,0.028388848226261035,43.590709551742066,450.83473450434224
8,448,0,0,62.76601867743377,0.004486907590945667,62.64668693247997,124.32639082520832
16,304,0,0,53.32973684004082,0.007322224073341303,53.0680273486429,153.7906511262835
24,96,0,0,60.70573684004082,0.02384392306499063,44.44696380403022,387.84436129171223
24,108,0,0,60.70573684004082,0.021056745000445364,44.76100109144889,349.6042782461512
8,480,0,0,62.76601867743377,0.0041507918435282265,64.61145239667908,119.71488277064104
24,112,0,0,60.70573684004082,0.020341278530301623,45.025695794632675,339.78807827577907
16,320,0,0,53.32973684004082,0.006900620158700579,53.722978058844895,148.00624541741277
8,512,0,0,62.76601867743377,0.003872029536422225,66.69870989311516,115.8902639171467
0,1408,0,0,47.817383611174854,0.0012933371171455128,103.33731838198658,65.56196885841129
8,576,0,0,62.350116536760986,0.003423128230370251,70.74652085502777,109.31543585744083
24,128,0,0,60.70573684004082,0.01768854130877339,45.636977604980245,303.39252359641176
8,624,0,0,62.350116536760986,0.0033233186956756517,75.66058517368384,107.94604904143092
16,352,0,0,53.32973684004082,0.006176572583952775,55.06323830151892,138.0723126918729
8,640,0,0,62.350116536760986,0.0033080935124171528,77.44386442719758,107.73715952712432
24,144,0,0,59.10573684004083,0.01583077147972167,46.51116012620673,276.30392154182215
8,672,0,0,62.350116536760986,0.003287387263185596,81.08886215376437,107.45306978766736
0,1536,0,0,47.817383611174854,0.0012664817792622048,112.09807355702988,65.1935136226523
8,704,0,0,62.350116536760986,0.0032739623323651346,84.79247380262426,107.26887973681063
16,384,0,0,53.32973684004082,0.005598713585531122,56.5635124025186,130.1440872335278
24,160,0,0,58.032018677433776,0.014170610478634025,47.01793044972481,252.45279444429258
24,176,0,0,58.032018677433776,0.012766856750735966,47.60770634498711,233.19329329753123
24,192,0,0,58.032018677433776,0.011594189758242376,48.21162869977929,217.10430216051918
32,0,0,0,2047.640137191419,0.18456123047512246,25.181999527065056,2647.640137191419
16,400,0,0,60.70573684004082,0.004811076632533193,57.34217676814891,126.71370823839624
0,1664,0,0,47.817383611174854,0.0012457484317658838,120.90969739581139,64.90905209500278
32,8,0,0,1110.3469758071465,0.1162454023858898,31.584407486571976,1710.3469758071465
16,448,0,0,59.63201867743377,0.004256607813653949,59.756010388435776,118.03267788076595
24,208,0,0,59.10573684004083,0.010539762475564726,48.88617980386034,203.71127800478888
16,480,0,0,59.63201867743377,0.003932078796224379,61.57053176322794,113.58013976163225
32,16,0,0,849.498318510975,0.09741313873456535,39.7484650009454,1449.498318510975
8,832,0,0,62.350116536760986,0.003247978595293275,99.83003145711506,106.91238286418472
8,768,0,0,62.350116536760986,0.003257590465510915,92.28404396413171,107.04425772357074
16,512,0,0,59.63201867743377,0.0036104387791183515,63.088960229616404,109.16723872693755
8,864,0,0,62.350116536760986,0.0032445216946009677,103.6138848026513,106.86495418668626
24,240,0,0,59.10573684004083,0.008923515064477144,50.067729060103225,181.53636352466725
8,896,0,0,62.350116536760986,0.003241656349107342,107.4025001114049,106.82564164651372
32,32,0,0,309.59386251439685,0.061135752496154584,41.23492176731932,909.5938625143968
32,40,0,0,148.19339625031398,0.04976261355562376,40.61858815643372,748.193396250314
32,24,0,0,508.3545917160229,0.07562268611143344,40.3194770364251,1108.354591716023
24,224,0,0,58.032018677433776,0.0097396850109188,49.42711262224704,191.6604970272397
16,576,0,0,59.216116536760985,0.003121548987188865,66.28309683058227,102.04376864099221
32,48,0,0,77.09737543627728,0.04469807861488604,42.822647344258776,677.0973754362773
24,256,0,0,58.032018677433776,0.0083428347540419,50.6639070874151,172.49571150288864
16,640,0,0,59.216116536760985,0.0027466321168133447,69.88421450021218,96.89990917944007
0,1792,0,0,47.817383611174854,0.0012292576952078328,129.75656996506427,64.68279918942632
32,56,0,0,65.450338267156,0.037478508761272296,41.851125545664814,579.6554784718119
16,624,0,0,59.216116536760985,0.0028180456282601747,68.83770725572921,97.87970255649059
24,304,0,0,51.72973684004083,0.007275600763234027,52.65554581193442,151.55097931161168
32,64,0,0,63.83973684004082,0.033967971521534114,43.00273062075034,529.8803061154889
16,672,0,0,59.216116536760985,0.002672261051188634,72.5829410428188,95.87953815906904
32,72,0,0,61.33973684004082,0.030300434926728088,42.98856021913139,477.06170403475016
24,288,0,0,59.10573684004083,0.007182284856825688,51.949837621942144,157.64668507568928
0,2048,0,0,47.817383611174854,0.0012046803955959083,147.52014934139189,64.34559863875072
0,3584,0,0,30.687862228059057,0.0010781418368702575,182.46967520227767,45.47996822991899
0,2304,0,0,42.71045074304795,0.0012121285884964842,153.0519331572451,59.34085497721971
8,1024,0,0,62.350116536760986,0.003233847997244237,122.58636789218409,106.71851105895192
32,80,0,0,60.70573684004082,0.027717000125140345,43.6867137423768,440.9829785569663
24,320,0,0,51.72973684004083,0.0068581631869433154,53.277511993572716,145.82373576490312
32,96,0,0,60.70573684004082,0.023108014700357775,44.188086334586444,377.74769852894946
16,704,0,0,59.216116536760985,0.0026375545538971034,75.64002793442283,95.40336501622924
24,352,0,0,51.72973684004083,0.006140861112381245,54.553097512297974,135.9823513019115
32,112,0,0,60.70573684004082,0.019762400880786218,44.76232162069503,331.8458769244277
