num_a100,num_h100,num_h200,ttff_s,tbf_s,cost
160,512,0,42.59244482648676,0.0030455729195119447,52.37417919871442
160,768,0,41.701767258053216,0.0018769233790198378,61.199498975806435
160,1024,0,41.19052193290779,0.0015416472367619392,74.42794263714072
160,1536,0,36.074717162271,0.001384405848415006,97.30773221660375
256,0,0,93.93034499460855,0.016205191526676304,24.064296023640892
257,8,0,2774.5991831785877,0.2426467969953408,287.9939186244327
257,16,0,883.8616141093958,0.10483810230852667,139.92402837269904
256,32,0,332.5965494059584,0.06474769710570087,104.36791606240902
256,40,0,131.47235134340133,0.050099564276715414,88.41062486570577
256,64,0,44.02786951809743,0.03064588019414004,68.62055935014963
256,80,0,43.95055063861625,0.02448038388251106,62.91530769099341
256,96,0,43.92772368930529,0.019942308402155388,58.28553267614235
256,108,0,43.910338830742916,0.01763277876365486,56.305740591396955
256,128,0,43.89606177204501,0.014505830307280889,53.2903840226696
256,160,0,43.868101521309946,0.011355207269325693,50.9536263494482
256,256,0,43.82769226069459,0.006614882378600798,48.80908660088871
256,512,0,42.58587365463505,0.0029634332713655434,54.04582018829105
256,768,0,41.69860112366104,0.0018373466991176636,62.61305539668685
256,1024,0,41.18807108060013,0.0015110115829161533,75.6899689578116
256,1536,0,36.07342600435305,0.0013682663744406997,98.47911301030445
512,0,0,88.75675112112413,0.005867726854443583,25.757909477486418
513,8,0,2744.1580517623293,0.24048392708358518,539.8492921615772
513,16,0,855.1507493202198,0.10280122315178065,247.93747725709162
512,32,0,326.98007279397234,0.0643407060468613,174.2722536852668
512,40,0,125.92125628694339,0.049697311011754695,142.97422432158177
512,64,0,43.997685557481866,0.030268580686445452,102.79765497467938
512,80,0,43.92163237766014,0.024118905620559697,90.60963476166977
512,96,0,43.8997137954477,0.01959218472893554,81.19198313382142
512,108,0,43.88319923643553,0.017293533834812507,76.77594924169112
512,128,0,43.87009371639437,0.014181229611647993,70.45005677304826
512,160,0,43.844123147726364,0.011055477599530954,64.77535137387875
512,256,0,43.80919225181016,0.0063836322675453845,57.64924503884996
512,512,0,42.57626027424528,0.002843266016493369,59.17695105489422
512,768,0,41.693167776441044,0.0017694298588677192,66.75551840801498
512,1024,0,41.18367024010628,0.0014560010767430698,79.41558695379678
512,1536,0,36.07087471101003,0.0013363752076528638,101.82858013720126
768,0,0,86.76345942477417,0.0032626722892765696,30.02330365013421
769,8,0,2736.878900792975,0.23995601079123033,792.5736226947358
769,16,0,848.363681432905,0.1023091919791089,356.9854383811753
768,32,0,325.16611530966793,0.0642092598523465,244.32609142977986
768,40,0,124.11886278780526,0.049566702787179465,197.7166326016392
768,64,0,43.98763334536777,0.030142928035019237,137.22391080855078
768,80,0,43.91181088566986,0.02399613697068115,118.59180583077968
768,96,0,43.89006392004605,0.019471561286414904,104.42645731333334
768,108,0,43.873718506561616,0.017175024711388657,97.59734092676256
768,128,0,43.860862406789884,0.014065838241591867,88.00076459381144
768,160,0,43.83530497963731,0.010945250498417677,79.03297617347229
768,256,0,43.80165877345034,0.0062894637880476605,66.977710797167
768,512,0,42.57138916831308,0.0027823771923409695,64.71132159049212
768,768,0,41.68996821525517,0.0017294353440442938,71.17458939547066
768,1024,0,41.18095176149307,0.0014220200940778676,83.42459262946323
768,1536,0,36.0691223873087,0.0013144711613862778,105.37951512907833
1024,0,0,84.66843388105222,0.002273980149565102,35.26489953860307
1025,8,0,2732.0727624534734,0.23960551074488962,1044.9657855784296
1025,16,0,843.6522414676533,0.10196566194900396,465.67008121096757
1024,32,0,324.2686588039095,0.06414422677221907,314.41565842156103
1024,40,0,123.22539270720017,0.04950195857843997,252.50209210717384
1024,64,0,43.98260382449114,0.030080059024061415,171.7120611266148
1024,80,0,43.9068596652069,0.02393424671489426,146.64708951434173
1024,96,0,43.885172471540244,0.01941041818009235,127.74565130469804
1024,108,0,43.868886813454026,0.017114628547543715,118.51089458512507
1024,128,0,43.85612535377189,0.01400662507886685,105.65618488451689
1024,160,0,43.83071767137804,0.010887909145176854,93.4119634300346
1024,256,0,43.79757104643516,0.006238367200357838,76.45966383528636
1024,512,0,42.56844490360384,0.002745573883475466,70.40948958844504
1024,768,0,41.687857141006695,0.0017030469159383665,75.72824375104992
1024,1024,0,41.17910389752705,0.0013989217945026106,87.5800990385279
1024,1536,0,36.067843905650356,0.0012984901406569974,109.04987313531134
1536,0,0,63.96681761355675,0.0019515138101052197,41.42655922533307
1537,8,0,2728.086261546452,0.23931624111218622,1550.176357208038
1537,16,0,839.8391475872611,0.10168894306075522,683.551636657489
1536,32,0,323.3783540076788,0.0640797119319125,454.63046247542513
1536,40,0,122.33790487386887,0.04943764786587973,362.1160176899913
1536,64,0,43.977576830377075,0.0300172215976356,240.75075014977145
1536,80,0,43.901886179191585,0.02387207813970273,202.83204756312907
1536,96,0,43.88024084555943,0.01934877285533211,174.4708080932838
1536,108,0,43.86399760877998,0.01705351348911823,160.43303950055565
1536,128,0,43.85130939076349,0.013946425541261893,141.0759480202919
1536,160,0,43.826009854298995,0.01082906143168884,122.29845684593306
1536,256,0,43.793243522109876,0.006184273146291849,95.59490651608859
1536,512,0,42.56506166493287,0.002703283400088257,82.01895193292813
1536,768,0,41.68524556990325,0.0016704022771453313,85.03499240365237
1536,1024,0,41.17675529293024,0.0013695642370424605,96.11805590264491
1536,1536,0,36.06610474209041,0.001276750596157639,116.59687547690812
2048,0,0,63.2090085280827,0.0014989538108306417,50.99456321397569
2049,8,0,2726.446938270727,0.2391971091824684,2055.624086156316
2049,16,0,838.0539321685665,0.10155891947819636,901.5439722362667
2048,32,0,322.93581529883716,0.06404764390953267,594.8628974872772
2048,40,0,121.89634409411576,0.0494056507079266,471.7512397950147
2048,64,0,43.975064043949686,0.029985811767293265,309.8205860456664
2048,80,0,43.899390804646536,0.02384088595788966,259.05438196950365
2048,96,0,43.87775957714833,0.019317757000193468,221.2397667501112
2048,108,0,43.86153088505962,0.017022679442613646,202.40338305765346
2048,128,0,43.8488709689654,0.013915945268785774,176.55128132264306
2048,160,0,43.823609033882896,0.010799051176487568,151.2513028965881
2048,256,0,43.79098323299976,0.006156019532415304,114.82220669378262
2048,512,0,42.56317367087117,0.002679683474317073,93.75562824518353
2048,768,0,41.683692817170034,0.001650992867980125,94.47283584319675
2048,1024,0,41.175324840577694,0.0013516835826356687,104.81067052858938
2048,1536,0,36.064976771943144,0.0012626509693167893,124.29803120665183
