num_a100,num_h100,num_h200,ttff_s,tbf_s,cost,num_a100_config,num_h100_config,num_h200_config
96,0,40,113.03882464226115,0.048859344764258114,53.77897268524076,96,0,40
96,0,64,42.671944195031784,0.03165392157458507,49.39224592453909,96,0,64
96,0,80,41.9686182760096,0.026712152130193057,49.95911639209843,96,0,80
96,0,96,41.777519554855836,0.020425175652982967,45.425008456744195,96,0,96
96,0,108,41.74267233263361,0.017989501638571992,44.76506288078726,96,0,108
96,0,128,41.70003573132642,0.01498098817811613,44.15142576106446,96,0,128
96,0,160,41.65325304542187,0.01172823918378217,43.77197979436854,96,0,160
96,0,256,41.568436221522504,0.006967545378584403,45.07486205703509,96,0,256
96,0,512,39.544602810282925,0.003575533846267752,55.70438737348923,96,0,512
96,0,768,39.51654502840553,0.0024420243873595235,67.82201590582214,96,0,768
96,0,1024,34.71189882574927,0.0025404606480160428,85.4901365796461,96,0,1024
96,0,1536,34.21886180656944,0.002054044096993923,114.13439435201053,96,0,1536
109,0,8,2571.2927601289257,0.22786527526624167,132.4807550543859,108,0,8
108,0,16,1018.9041941910934,0.11488436574162696,82.33027218680704,108,0,16
108,0,32,296.20811274684627,0.0622110709470331,62.38604251509991,108,0,32
108,0,40,109.83118096856344,0.04862690681688872,56.06877628339464,108,0,40
108,0,64,42.65666673688859,0.03146295334779511,50.81111084302593,108,0,64
108,0,80,41.95395036024255,0.02652880318310486,51.09745682375029,108,0,80
108,0,96,41.76724915373576,0.02029636377080307,46.31641831422795,108,0,96
108,0,108,41.732401931513536,0.017860689756392094,45.51215507726812,108,0,108
108,0,128,41.68976533020635,0.014852176295936236,44.70947115602923,108,0,128
108,0,160,41.642982644301796,0.011599427301602277,44.10400753910392,108,0,160
108,0,256,41.55816582040243,0.006838733496404508,44.97358851138763,108,0,256
108,0,512,39.53433240916285,0.003446721964087855,54.89647970145206,108,0,512
108,0,768,39.50627462728546,0.0023132125051796267,66.42511141993486,108,0,768
108,0,1024,34.7016284246292,0.002411648765836146,83.54748363434628,108,0,1024
108,0,1536,34.20859140544937,0.0019252322148140277,111.09932260910446,108,0,1536
129,0,8,2560.807157851943,0.22714959233621146,150.83196156871813,128,0,8
128,0,16,1013.8331858513573,0.1145169013691823,91.66572495635711,128,0,16
128,0,32,292.0612773038083,0.06191057562507383,67.40018539628774,128,0,32
128,0,40,105.8142411342966,0.04833582422020271,59.947156213672926,128,0,40
128,0,64,42.63705705251188,0.031217832293086202,53.2482623019172,128,0,64
128,0,80,41.93503456124095,0.026292355695584888,53.080347326846145,128,0,80
128,0,96,41.75637461137333,0.020159974719083176,47.93662042850555,128,0,96
128,0,108,41.721527389151106,0.017724300704672204,46.907026556026516,128,0,108
128,0,128,41.67889078784392,0.014715787244216343,45.81459596473683,128,0,128
128,0,160,41.632108101939366,0.011463038249882386,44.87296639605748,128,0,160
128,0,256,41.54729127804,0.006702344444684616,45.14196894692139,128,0,256
128,0,512,39.52345786680042,0.0033103329123679664,54.211377648696036,128,0,512
128,0,768,39.49540008492303,0.0021768234534597372,65.08258906645506,128,0,768
128,0,1024,34.69075388226677,0.002275259714116257,81.61962157087194,128,0,1024
128,0,1536,34.19771686308694,0.0017888431630941378,107.99924466100582,128,0,1536
161,0,8,2546.382444139002,0.2260975308687775,180.06921526832184,160,0,8
160,0,16,1008.6222024488638,0.114139293876248,106.66952560238688,160,0,16
160,0,32,287.64861907596026,0.061590817782476145,75.5093091960617,160,0,32
160,0,40,101.51117008022254,0.048024007477153866,66.2538327297988,160,0,40
160,0,64,42.6154374143638,0.03094758681623524,57.27033929308092,160,0,64
160,0,80,41.91416645865305,0.02603150441323616,56.40138552383311,160,0,80
160,0,96,41.743136038062545,0.019993935873511136,50.59768401217478,160,0,96
160,0,108,41.70828881584032,0.017558261859100165,49.21769081363016,160,0,108
160,0,128,41.66565221453313,0.014549748398644301,47.678548368201156,160,0,128
160,0,160,41.61886952862858,0.011296999404310344,46.22606578542243,160,0,160
160,0,256,41.53405270472921,0.006536305599112575,45.61518038813597,160,0,256
160,0,512,39.510219293489634,0.003144294066795924,53.53511717830379,160,0,512
160,0,768,39.48216151161224,0.0020107846078876953,63.57055618456163,160,0,768
160,0,1024,34.67751530895598,0.0021092208685442155,79.38714522264412,160,0,1024
160,0,1536,34.18447828977615,0.0016228043175220965,104.3234230366928,160,0,1536
257,0,8,2505.611451687304,0.22324697785212977,266.34931547457086,256,0,8
256,0,16,1000.9418160359805,0.11363346877386514,151.84043712981256,256,0,16
256,0,32,280.782538327265,0.06114400033691852,100.05689635397731,256,0,32
256,0,40,94.74819651439725,0.04758466156658682,85.43858932245944,256,0,40
256,0,64,41.88384377850282,0.03055266636797296,69.67225998133831,256,0,64
256,0,80,41.88142039307151,0.025622178593466823,66.82855512346478,256,0,80
256,0,96,41.569692868350764,0.017825569922935172,53.97170479215887,256,0,96
256,0,108,41.56177090730807,0.015726461673268417,52.15769363141706,256,0,108
256,0,128,41.54995788749232,0.013103242981455423,50.04928825357746,256,0,128
256,0,160,41.53484406975163,0.010246354839169748,48.01356382984304,256,0,160
256,0,256,41.49775302753423,0.0060822333049966384,47.00190635465572,256,0,256
256,0,512,39.49460272013797,0.0029487605707214076,54.0686005053613,256,0,512
256,0,768,39.4726512626432,0.0018915801665960422,63.878190269633464,256,0,768
256,0,1024,34.667721040836604,0.001986466187873307,79.04004029406775,256,0,1024
256,0,1536,34.176124610477565,0.001518056997111118,103.2214783900532,256,0,1536
513,0,8,2475.708793412891,0.221123740075295,497.8120118494137,512,0,8
512,0,16,994.8843130774569,0.11319451928411706,272.6188919153733,512,0,16
512,0,32,275.1793152784919,0.06073796968121032,166.01179189371572,512,0,32
512,0,40,89.18744683913917,0.04718170869156812,137.19424775077798,512,0,40
512,0,64,41.85363535870122,0.030175061120452953,103.57036367719495,512,0,64
512,0,80,41.85297933452281,0.025266665361608112,95.55659332809246,512,0,80
512,0,96,41.46459676057738,0.016511868575767915,70.94454553961751,512,0,96
512,0,108,41.4639777036149,0.014504046627103731,67.03476433839361,512,0,108
512,0,128,41.46280050546285,0.012013775706087092,62.345967187211045,512,0,128
512,0,160,41.461133277227255,0.00932496993261507,57.55073179705265,512,0,160
512,0,256,41.45537819426819,0.005552547889171154,53.20299321502644,512,0,256
512,0,512,39.47681907732257,0.0027264650355288867,57.844043866976754,512,0,512
512,0,768,39.46728233222488,0.0018244685363671212,67.88160438311043,512,0,768
512,0,1024,34.661620381856274,0.0019102079506191601,82.3282623496504,512,0,1024
512,0,1536,34.17407867835085,0.0014924828455271937,106.71750425168351,512,0,1536
769,0,8,2468.3740600693977,0.22059158973943685,730.0940378096793,768,0,8
768,0,16,992.9811958159328,0.11305661223618053,393.50175494866465,768,0,16
768,0,32,273.3678761197036,0.06060670597405175,232.12177329759234,768,0,32
768,0,40,87.37919426986525,0.0470506758966932,189.1362040766549,768,0,40
768,0,64,41.84354563828912,0.030048939615301744,137.7280329165068,768,0,64
768,0,80,41.84323547666554,0.02514486713839227,124.5767141427219,768,0,80
768,0,96,41.4468089872399,0.01628952140904942,90.29122575877082,768,0,96
768,0,108,41.44662082869002,0.014287085690542737,84.26856790034202,768,0,108
768,0,128,41.446195162644656,0.011806208920859665,76.95883874719182,768,0,128
768,0,160,41.44560038932789,0.009130808833873096,69.32600463345176,768,0,160
768,0,256,41.44333911264036,0.005402059368823248,61.05655330424975,768,0,256
768,0,512,39.469474410974385,0.002634656706176579,62.64445407926781,768,0,512
768,0,768,39.46410767836405,0.001784785363106739,72.17124469981808,768,0,768
768,0,1024,34.65812215498406,0.0018664801147165525,86.09767446880026,768,0,1024
768,0,1536,34.17261910643811,0.0014742381966179052,110.36503034239578,768,0,1536
1025,0,8,2464.075803852342,0.22027868520619454,962.2134269480864,1024,0,8
1024,0,16,992.0510446310943,0.11298920997640963,514.4093819763581,1024,0,16
1024,0,32,272.47336476504324,0.06054188631067057,298.2695609676761,1024,0,32
1024,0,40,86.48434373172847,0.04698583165479923,241.12381193386,1024,0,40
1024,0,64,41.83850268036714,0.029985902641276953,171.95111386390715,1024,0,64
1024,0,80,41.83831817324445,0.025083400845628715,153.67253029826097,1024,0,80
1024,0,96,41.439453840350595,0.01619758207293306,109.92121001260921,1024,0,96
1024,0,108,41.43937221619477,0.01419647803435211,101.79818846857064,1024,0,108
1024,0,128,41.439151064089025,0.011718157688914295,91.88525755824331,1024,0,128
1024,0,160,41.438850803135246,0.009046439006464978,81.43883294578966,1024,0,160
1024,0,256,41.43764871658383,0.005330929418116637,69.25603575692264,1024,0,256
1024,0,512,39.46545812508313,0.0025844531325359033,67.77139576293057,1024,0,512
1024,0,768,39.46201324222582,0.0017586049113788172,76.60201459841804,1024,0,768
1024,0,1024,34.65585759048486,0.0018381730584764834,90.09546849570641,1024,0,1024
1024,0,1536,34.171528948790275,0.0014606112260199444,114.10837355417628,1024,0,1536
1537,0,8,2459.8720898330366,0.21997301353432966,1426.5378672142438,1536,0,8
1536,0,16,991.1338254297482,0.11292274481689178,756.2482279620324,1536,0,16
1536,0,32,271.58531415338734,0.06047753481707231,430.6018823168468,1536,0,32
1536,0,40,85.59470188211537,0.04692136485410263,345.14360836527646,1536,0,40
1536,0,64,41.83345591978719,0.029922818134027578,240.46218967977782,1536,0,64
1536,0,80,41.833365251295064,0.02502148932126128,211.94032696827978,1536,0,80
1536,0,96,41.43290700804175,0.016115746669072523,149.40330402417803,1536,0,96
1536,0,108,41.4328845078825,0.014115381680448683,137.09226816122302,1536,0,108
1536,0,128,41.43279067423484,0.011638652815736934,121.9919548673011,1536,0,128
1536,0,160,41.43267168065481,0.008969199975459585,105.94624274331879,1536,0,160
1536,0,256,41.43216052145813,0.0052623269790454,85.97595663722278,1536,0,256
1536,0,512,39.461187411914786,0.0025310692179316262,78.3947102035612,1536,0,512
1536,0,768,39.45941677602646,0.001726149083886804,85.67131281839438,1536,0,768
1536,0,1024,34.65309570750754,0.0018036495212599673,98.41782004218501,1536,0,1024
1536,0,1536,34.17000487465238,0.0014415602992962234,121.76471143998799,1536,0,1536
2049,0,8,2458.2707010131694,0.2198566474206138,1891.192125524586,2048,0,8
2048,0,16,990.6801518120142,0.11288986991705599,998.0987725903118,2048,0,16
2048,0,32,271.14385595434123,0.06044554509250375,562.9525184700499,2048,0,32
2048,0,40,85.15198671817222,0.046889284045121236,449.1856424924337,2048,0,40
2048,0,64,41.83093206401572,0.02989126993688421,309.00586532091836,2048,0,64
2048,0,80,41.83087625245306,0.0249903768357363,270.24666519159837,2048,0,80
2048,0,96,41.429895907659564,0.016078107914295245,188.98157751950103,2048,0,96
2048,0,108,41.42988923481159,0.014077940767062364,172.48871907772622,2048,0,108
2048,0,128,41.42983622871522,0.011601722246741736,152.21051138803955,2048,0,128
2048,0,160,41.429773643419956,0.008932974510023856,130.57991711678628,2048,0,160
2048,0,256,41.42948965320795,0.0052289411259181925,102.84940665545209,2048,0,256
2048,0,512,39.45894875441151,0.002503085999140669,89.21755784992465,2048,0,512
2048,0,768,39.45787113295846,0.0017068285455368053,94.87782096094514,2048,0,768
2048,0,1024,34.651474702439884,0.0017833869579143462,106.95119597384736,2048,0,1024
2048,0,1536,34.168991135594766,0.0014288885610761282,129.55312593904264,2048,0,1536
